team,label
"[('Nicolas Batum', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Serge Ibaka', 'SF'), ('James Johnson', 'PF'), ('Roy Hibbert', 'C')]",1
"[('James Harden', 'PG'), ('Caron Butler', 'SG'), ('Zoran Dragic', 'SF'), ('Zach Randolph', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Brian Scalabrine', 'SF'), ('Luol Deng', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('JR Smith', 'PG'), ('Jeffery Taylor', 'SG'), ('Matt Carroll', 'SF'), ('Taj Gibson', 'PF'), ('Robin Lopez', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jeffery Taylor', 'SG'), ('Al Jefferson', 'SF'), ('Lavoy Allen', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Ray Allen', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Brian Skinner', 'SF'), ('Samardo Samuels', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Mo Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Tornike Shengelia', 'SF'), ('Samardo Samuels', 'PF'), ('Jerome Jordan', 'C')]",1
"[('James Harden', 'PG'), ('Tobias Harris', 'SG'), ('Craig Brackins', 'SF'), ('Zach Randolph', 'PF'), ('Roy Hibbert', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Udonis Haslem', 'SF'), ('Zach Randolph', 'PF'), ('Dwight Howard', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Marcus Thornton', 'SG'), ('Lance Thomas', 'SF'), ('Taj Gibson', 'PF'), ('Tyson Chandler', 'C')]",1
"[('James Harden', 'PG'), ('Wayne Ellington', 'SG'), ('Tornike Shengelia', 'SF'), ('James Johnson', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Eric Gordon', 'PG'), ('Tobias Harris', 'SG'), ('AJ Price', 'SF'), ('James Johnson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('John Lucas III', 'SF'), ('Travis Outlaw', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Leandro Barbosa', 'SG'), ('Lance Thomas', 'SF'), ('Lavoy Allen', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Mo Williams', 'PG'), ('Jeffery Taylor', 'SG'), (""E'Twaun Moore"", 'SF'), ('James Johnson', 'PF'), ('Aaron Gray', 'C')]",1
"[('Vince Carter', 'PG'), ('Marcus Thornton', 'SG'), ('Brian Skinner', 'SF'), ('Zach Randolph', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('John Wall', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Zoran Dragic', 'SF'), ('Samardo Samuels', 'PF'), ('Jason Smith', 'C')]",1
"[('Nate Robinson', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jared Cunningham', 'SF'), ('Lavoy Allen', 'PF'), ('Dwight Howard', 'C')]",1
"[('Raymond Felton', 'PG'), ('Tobias Harris', 'SG'), ('DeJuan Blair', 'SF'), ('Luol Deng', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Tobias Harris', 'SG'), ('Derrick Favors', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Marcus Thornton', 'SG'), ('Chris Quinn', 'SF'), ('Zach Randolph', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Wayne Ellington', 'SG'), ('Jon Brockman', 'SF'), ('Samardo Samuels', 'PF'), ('Jason Smith', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Jodie Meeks', 'SG'), ('John Lucas III', 'SF'), ('Lavoy Allen', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Mo Williams', 'PG'), ('Tobias Harris', 'SG'), ('Craig Brackins', 'SF'), ('Lavoy Allen', 'PF'), ('Jan Vesely', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jared Cunningham', 'SF'), ('Samardo Samuels', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), (""E'Twaun Moore"", 'SF'), ('Lavoy Allen', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Eric Gordon', 'PG'), ('Wayne Ellington', 'SG'), ('Udonis Haslem', 'SF'), ('Luol Deng', 'PF'), ('Chris Kaman', 'C')]",1
"[('Vince Carter', 'PG'), ('Leandro Barbosa', 'SG'), ('Lance Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Wayne Ellington', 'SG'), ('Brian Skinner', 'SF'), ('Zach Randolph', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('JR Smith', 'PG'), ('Jeffery Taylor', 'SG'), ('Jon Leuer', 'SF'), ('Luol Deng', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Mo Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Chris Wright', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Eric Gordon', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Udonis Haslem', 'SF'), ('Taj Gibson', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Raymond Felton', 'PG'), ('Jeffery Taylor', 'SG'), ('Darius Morris', 'SF'), ('Lavoy Allen', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Jeffery Taylor', 'SG'), ('Lance Thomas', 'SF'), ('Samardo Samuels', 'PF'), ('Chris Kaman', 'C')]",1
"[('James Harden', 'PG'), ('Tobias Harris', 'SG'), ('Brian Scalabrine', 'SF'), ('Travis Outlaw', 'PF'), ('Dwight Howard', 'C')]",1
"[('Nate Robinson', 'PG'), ('Leandro Barbosa', 'SG'), ('Serge Ibaka', 'SF'), ('Samardo Samuels', 'PF'), ('Dwight Howard', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Wayne Ellington', 'SG'), ('Brian Skinner', 'SF'), ('Taj Gibson', 'PF'), ('Jason Smith', 'C')]",1
"[('Steve Blake', 'PG'), ('Marcus Thornton', 'SG'), ('Udonis Haslem', 'SF'), ('Luol Deng', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jodie Meeks', 'SG'), ('Hedo Turkoglu', 'SF'), ('Zach Randolph', 'PF'), ('Robin Lopez', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jeffery Taylor', 'SG'), ('Willie Warren', 'SF'), ('Taj Gibson', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jodie Meeks', 'SG'), ('John Lucas III', 'SF'), ('James Johnson', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Wayne Ellington', 'SG'), ('Greg Smith', 'SF'), ('Travis Outlaw', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Jodie Meeks', 'SG'), ('Thomas Robinson', 'SF'), ('Travis Outlaw', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Craig Brackins', 'SF'), ('James Johnson', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Serge Ibaka', 'SF'), ('James Johnson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('John Wall', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Udonis Haslem', 'SF'), ('Taj Gibson', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Wayne Ellington', 'SG'), ('Chris Quinn', 'SF'), ('Taj Gibson', 'PF'), ('Roy Hibbert', 'C')]",1
"[('John Wall', 'PG'), ('Leandro Barbosa', 'SG'), ('DeJuan Blair', 'SF'), ('Luol Deng', 'PF'), ('Aaron Gray', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Wayne Ellington', 'SG'), ('Al Jefferson', 'SF'), ('Taj Gibson', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Vince Carter', 'PG'), ('Caron Butler', 'SG'), ('Malcolm Thomas', 'SF'), ('Taj Gibson', 'PF'), ('Chris Kaman', 'C')]",1
"[('Nate Robinson', 'PG'), ('Marcus Thornton', 'SG'), ('Chris Wright', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Kyle Lowry', 'PG'), ('Marcus Thornton', 'SG'), ('Brian Scalabrine', 'SF'), ('Luol Deng', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Raymond Felton', 'PG'), ('Caron Butler', 'SG'), (""E'Twaun Moore"", 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Steve Blake', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Greg Smith', 'SF'), ('Travis Outlaw', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Tobias Harris', 'SG'), ('John Lucas III', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Tobias Harris', 'SG'), ('Craig Brackins', 'SF'), ('Taj Gibson', 'PF'), ('Jerome Jordan', 'C')]",1
"[('Vince Carter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jae Crowder', 'SF'), ('Samardo Samuels', 'PF'), ('Robin Lopez', 'C')]",1
"[('Raymond Felton', 'PG'), ('Marcus Thornton', 'SG'), ('Craig Brackins', 'SF'), ('Lavoy Allen', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jodie Meeks', 'SG'), ('AJ Price', 'SF'), ('Samardo Samuels', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Vince Carter', 'PG'), ('Jeffery Taylor', 'SG'), ('John Lucas III', 'SF'), ('Luol Deng', 'PF'), ('Spencer Hawes', 'C')]",1
"[('John Wall', 'PG'), ('Jeffery Taylor', 'SG'), ('Jae Crowder', 'SF'), ('James Johnson', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Tobias Harris', 'SG'), ('Matt Carroll', 'SF'), ('James Johnson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Vince Carter', 'PG'), ('Wayne Ellington', 'SG'), ('Leon Powe', 'SF'), ('Zach Randolph', 'PF'), ('Robin Lopez', 'C')]",1
"[('JR Smith', 'PG'), ('Marcus Thornton', 'SG'), ('Thomas Robinson', 'SF'), ('Taj Gibson', 'PF'), ('Chris Kaman', 'C')]",1
"[('Mo Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Derrick Favors', 'SF'), ('James Johnson', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), ('Al Jefferson', 'SF'), ('Zach Randolph', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Darius Morris', 'SF'), ('Taj Gibson', 'PF'), ('Aaron Gray', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jeffery Taylor', 'SG'), ('Zoran Dragic', 'SF'), ('Zach Randolph', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Tobias Harris', 'SG'), ('Chris Quinn', 'SF'), ('Luol Deng', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Ray Allen', 'PG'), ('Marcus Thornton', 'SG'), ('Craig Brackins', 'SF'), ('Travis Outlaw', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('DeJuan Blair', 'SF'), ('Lavoy Allen', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Mo Williams', 'PG'), ('Caron Butler', 'SG'), ('Brian Skinner', 'SF'), ('Luol Deng', 'PF'), ('Aaron Gray', 'C')]",1
"[('James Harden', 'PG'), ('Caron Butler', 'SG'), ('Al Jefferson', 'SF'), ('Samardo Samuels', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Jodie Meeks', 'SG'), ('Gani Lawal', 'SF'), ('Samardo Samuels', 'PF'), ('Robin Lopez', 'C')]",1
"[('John Wall', 'PG'), ('Leandro Barbosa', 'SG'), ('Craig Brackins', 'SF'), ('Taj Gibson', 'PF'), ('Dwight Howard', 'C')]",1
"[('Norris Cole', 'PG'), ('Tobias Harris', 'SG'), ('Darius Morris', 'SF'), ('Zach Randolph', 'PF'), ('Robin Lopez', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Wayne Ellington', 'SG'), ('Chris Quinn', 'SF'), ('Travis Outlaw', 'PF'), ('Chris Kaman', 'C')]",1
"[('Norris Cole', 'PG'), ('Marcus Thornton', 'SG'), ('Chris Wright', 'SF'), ('Zach Randolph', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('Zoran Dragic', 'SF'), ('James Johnson', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Caron Butler', 'SG'), ('Chris Wright', 'SF'), ('Taj Gibson', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Leandro Barbosa', 'SG'), ('Derrick Favors', 'SF'), ('Luol Deng', 'PF'), ('Chris Kaman', 'C')]",1
"[('Eric Gordon', 'PG'), ('Marcus Thornton', 'SG'), ('Zoran Dragic', 'SF'), ('Travis Outlaw', 'PF'), ('Festus Ezeli', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Jeffery Taylor', 'SG'), ('Brandan Wright', 'SF'), ('Travis Outlaw', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jeffery Taylor', 'SG'), ('Gani Lawal', 'SF'), ('Lavoy Allen', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Raymond Felton', 'PG'), ('Jodie Meeks', 'SG'), ('Greg Smith', 'SF'), ('Lavoy Allen', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Marcus Thornton', 'SG'), ('John Lucas III', 'SF'), ('Samardo Samuels', 'PF'), ('Dexter Pittman', 'C')]",1
"[('James Harden', 'PG'), ('Leandro Barbosa', 'SG'), ('Jae Crowder', 'SF'), ('Travis Outlaw', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Josh Powell', 'SF'), ('Zach Randolph', 'PF'), ('Spencer Hawes', 'C')]",1
"[('JR Smith', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('John Lucas III', 'SF'), ('Travis Outlaw', 'PF'), ('Jan Vesely', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Jeffery Taylor', 'SG'), ('AJ Price', 'SF'), ('Taj Gibson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('James Harden', 'PG'), ('Wayne Ellington', 'SG'), ('Hedo Turkoglu', 'SF'), ('Lavoy Allen', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('Brandan Wright', 'SF'), ('James Johnson', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('James Harden', 'PG'), ('Marcus Thornton', 'SG'), ('AJ Price', 'SF'), ('Luol Deng', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('Joel Freeland', 'SF'), ('Zach Randolph', 'PF'), ('Jan Vesely', 'C')]",1
"[('Norris Cole', 'PG'), ('Wayne Ellington', 'SG'), ('Lance Thomas', 'SF'), ('Travis Outlaw', 'PF'), ('Aaron Gray', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Wayne Ellington', 'SG'), ('Matt Carroll', 'SF'), ('Samardo Samuels', 'PF'), ('Aaron Gray', 'C')]",1
"[('Ray Allen', 'PG'), ('Leandro Barbosa', 'SG'), ('Chris Wright', 'SF'), ('James Johnson', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Steve Blake', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jon Brockman', 'SF'), ('Taj Gibson', 'PF'), ('Chris Kaman', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Caron Butler', 'SG'), ('Blake Griffin', 'SF'), ('Luol Deng', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('John Wall', 'PG'), ('Marcus Thornton', 'SG'), ('Leon Powe', 'SF'), ('Samardo Samuels', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Wayne Ellington', 'SG'), ('Matt Carroll', 'SF'), ('Travis Outlaw', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Jeffery Taylor', 'SG'), ('Serge Ibaka', 'SF'), ('Luol Deng', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Steve Blake', 'PG'), ('Jeffery Taylor', 'SG'), ('Josh Powell', 'SF'), ('Zach Randolph', 'PF'), ('Robin Lopez', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Jeffery Taylor', 'SG'), ('Josh Powell', 'SF'), ('Luol Deng', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Vince Carter', 'PG'), ('Tobias Harris', 'SG'), ('Al Jefferson', 'SF'), ('Lavoy Allen', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Nate Robinson', 'PG'), ('Marcus Thornton', 'SG'), ('Gani Lawal', 'SF'), ('Travis Outlaw', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Jae Crowder', 'SF'), ('Travis Outlaw', 'PF'), ('Robin Lopez', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Tobias Harris', 'SG'), ('Jared Cunningham', 'SF'), ('James Johnson', 'PF'), ('Jan Vesely', 'C')]",1
"[('Steve Blake', 'PG'), ('Tobias Harris', 'SG'), ('Lance Thomas', 'SF'), ('Lavoy Allen', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Ray Allen', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('DeJuan Blair', 'SF'), ('Travis Outlaw', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Wayne Ellington', 'SG'), ('Greg Smith', 'SF'), ('Lavoy Allen', 'PF'), ('Dwight Howard', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Tobias Harris', 'SG'), ('Brian Skinner', 'SF'), ('Zach Randolph', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('John Wall', 'PG'), ('Marcus Thornton', 'SG'), ('Jon Brockman', 'SF'), ('Travis Outlaw', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Nate Robinson', 'PG'), ('Jodie Meeks', 'SG'), ('Quincy Pondexter', 'SF'), ('Taj Gibson', 'PF'), ('Robin Lopez', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Marcus Thornton', 'SG'), ('Al Jefferson', 'SF'), ('Luol Deng', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('James Harden', 'PG'), ('Wayne Ellington', 'SG'), ('Jason Kapono', 'SF'), ('Samardo Samuels', 'PF'), ('Marcin Gortat', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Wayne Ellington', 'SG'), ('DJ White', 'SF'), ('Zach Randolph', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('Vince Carter', 'PG'), ('Jodie Meeks', 'SG'), ('Leon Powe', 'SF'), ('Taj Gibson', 'PF'), ('Robin Lopez', 'C')]",1
"[('Nate Robinson', 'PG'), ('Caron Butler', 'SG'), ('Brandan Wright', 'SF'), ('Taj Gibson', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Mo Williams', 'PG'), ('Jeffery Taylor', 'SG'), ('Tornike Shengelia', 'SF'), ('James Johnson', 'PF'), ('Aaron Gray', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Jeffery Taylor', 'SG'), ('Serge Ibaka', 'SF'), ('Luol Deng', 'PF'), ('Jason Smith', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Zoran Dragic', 'SF'), ('Travis Outlaw', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Ray Allen', 'PG'), ('Jodie Meeks', 'SG'), ('Matt Carroll', 'SF'), ('Lavoy Allen', 'PF'), ('Robin Lopez', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Wayne Ellington', 'SG'), ('Brian Skinner', 'SF'), ('Lavoy Allen', 'PF'), ('Jan Vesely', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Marcus Thornton', 'SG'), ('Udonis Haslem', 'SF'), ('James Johnson', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Raymond Felton', 'PG'), ('Wayne Ellington', 'SG'), ('Michael Beasley', 'SF'), ('Zach Randolph', 'PF'), ('Jerome Jordan', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Thomas Robinson', 'SF'), ('Travis Outlaw', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Jannero Pargo', 'PG'), ('Wayne Ellington', 'SG'), ('Chris Wright', 'SF'), ('James Johnson', 'PF'), ('Robin Lopez', 'C')]",1
"[('Ricky Rubio', 'PG'), ('Wayne Ellington', 'SG'), ('Blake Griffin', 'SF'), ('Samardo Samuels', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Caron Butler', 'SG'), ('Jason Kapono', 'SF'), ('Zach Randolph', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('James Harden', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Tornike Shengelia', 'SF'), ('Travis Outlaw', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Leandro Barbosa', 'SG'), (""E'Twaun Moore"", 'SF'), ('James Johnson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Raymond Felton', 'PG'), ('Caron Butler', 'SG'), ('Darius Morris', 'SF'), ('Zach Randolph', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Wayne Ellington', 'SG'), ('Thomas Robinson', 'SF'), ('Travis Outlaw', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Marcus Thornton', 'SG'), ('Udonis Haslem', 'SF'), ('Luol Deng', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Eric Gordon', 'PG'), ('Jeffery Taylor', 'SG'), ('Thomas Robinson', 'SF'), ('Travis Outlaw', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Malcolm Thomas', 'SF'), ('Luol Deng', 'PF'), ('Dexter Pittman', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Wayne Ellington', 'SG'), ('Zoran Dragic', 'SF'), ('Luol Deng', 'PF'), ('Spencer Hawes', 'C')]",1
"[('Nate Robinson', 'PG'), ('Tobias Harris', 'SG'), ('Willie Warren', 'SF'), ('Luol Deng', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Wayne Ellington', 'SG'), ('Joel Freeland', 'SF'), ('Samardo Samuels', 'PF'), ('Dwight Howard', 'C')]",1
"[('John Wall', 'PG'), ('Jodie Meeks', 'SG'), ('Willie Warren', 'SF'), ('James Johnson', 'PF'), ('Jason Smith', 'C')]",1
"[('Raymond Felton', 'PG'), ('Leandro Barbosa', 'SG'), ('Jon Brockman', 'SF'), ('Lavoy Allen', 'PF'), ('Jason Smith', 'C')]",1
"[('John Wall', 'PG'), ('Jodie Meeks', 'SG'), ('Greg Smith', 'SF'), ('Lavoy Allen', 'PF'), ('Dexter Pittman', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Joel Freeland', 'SF'), ('Taj Gibson', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Eric Gordon', 'PG'), ('Leandro Barbosa', 'SG'), ('Jae Crowder', 'SF'), ('Zach Randolph', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('Vince Carter', 'PG'), ('Wayne Ellington', 'SG'), ('Matt Carroll', 'SF'), ('Luol Deng', 'PF'), ('Jan Vesely', 'C')]",1
"[('Nicolas Batum', 'PG'), ('Jeffery Taylor', 'SG'), ('Zoran Dragic', 'SF'), ('Travis Outlaw', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Pooh Jeter', 'PG'), ('Caron Butler', 'SG'), ('Blake Griffin', 'SF'), ('Samardo Samuels', 'PF'), ('Chris Kaman', 'C')]",1
"[('JR Smith', 'PG'), ('Marcus Thornton', 'SG'), ('Josh Powell', 'SF'), ('Lavoy Allen', 'PF'), ('Jamaal Magloire', 'C')]",1
"[('Vince Carter', 'PG'), ('Marcus Thornton', 'SG'), ('Hedo Turkoglu', 'SF'), ('Zach Randolph', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Tobias Harris', 'SG'), ('Jae Crowder', 'SF'), ('James Johnson', 'PF'), ('Tiago Splitter', 'C')]",1
"[('Michael Carter-Williams', 'PG'), ('Leandro Barbosa', 'SG'), ('Jon Leuer', 'SF'), ('Travis Outlaw', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Raymond Felton', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Al Jefferson', 'SF'), ('Samardo Samuels', 'PF'), ('Chris Kaman', 'C')]",1
"[('Mo Williams', 'PG'), ('Wayne Ellington', 'SG'), ('Tornike Shengelia', 'SF'), ('Taj Gibson', 'PF'), ('Chris Kaman', 'C')]",1
"[('Sebastian Telfair', 'PG'), ('Wayne Ellington', 'SG'), ('Lance Thomas', 'SF'), ('Lavoy Allen', 'PF'), ('Roy Hibbert', 'C')]",1
"[('Sasha Vujacic', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Derrick Favors', 'SF'), ('Taj Gibson', 'PF'), ('Donatas Motiejunas', 'C')]",1
"[('Mo Williams', 'PG'), ('Michael Kidd-Gilchrist', 'SG'), ('Lance Thomas', 'SF'), ('James Johnson', 'PF'), ('Timofey Mozgov', 'C')]",1
"[('Raymond Felton', 'PG'), ('Leandro Barbosa', 'SG'), ('DeJuan Blair', 'SF'), ('Samardo Samuels', 'PF'), ('Tyson Chandler', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Caron Butler', 'SG'), ('Greg Smith', 'SF'), ('Taj Gibson', 'PF'), ('Hilton Armstrong', 'C')]",1
"[('Jordan Farmar', 'PG'), ('Jodie Meeks', 'SG'), ('Tornike Shengelia', 'SF'), ('Lavoy Allen', 'PF'), ('Charlie Villanueva', 'C')]",1
"[('JR Smith', 'PG'), ('Leandro Barbosa', 'SG'), ('Quincy Pondexter', 'SF'), ('Travis Outlaw', 'PF'), ('LaMarcus Aldridge', 'C')]",1
"[('John Wall', 'PG'), ('Wayne Ellington', 'SG'), ('Jared Cunningham', 'SF'), ('Lavoy Allen', 'PF'), ('Donatas Motiejunas', 'C')]",1
